species,pathway_id,pathway_name,gene_names,ncbi_id,uniprot_id,ko_number,ec_number
sly,ko00010,"path:sly00010	Glycolysis / Gluconeogenesis - Solanum lycopersicum (tomato)
",putative glucose-6-phosphate 1-epimerase,101265664,,KO:K01792,EC:5.1.3.15
sly,ko00010,"path:sly00010	Glycolysis / Gluconeogenesis - Solanum lycopersicum (tomato)
",multiple inositol polyphosphate phosphatase 1-like  [EC:3.1.3.80 3.1.3.62],101260052,,KO:K03103,
sly,ko00010,"path:sly00010	Glycolysis / Gluconeogenesis - Solanum lycopersicum (tomato)
",multiple inositol polyphosphate phosphatase 1 isoform X1  [EC:3.1.3.80 3.1.3.62],101244492,,KO:K03103,
sly,ko00010,"path:sly00010	Glycolysis / Gluconeogenesis - Solanum lycopersicum (tomato)
",SlALDH11A3a|NADP-dependent glyceraldehyde-3-phosphate dehydrogenase,101262732,,KO:K00131,EC:1.2.1.9
sly,ko00010,"path:sly00010	Glycolysis / Gluconeogenesis - Solanum lycopersicum (tomato)
",phosphoenolpyruvate carboxykinase (ATP)-like,101252671,,KO:K01610,EC:4.1.1.49
sly,ko00010,"path:sly00010	Glycolysis / Gluconeogenesis - Solanum lycopersicum (tomato)
",phosphoenolpyruvate carboxykinase,543812,,KO:K01610,EC:4.1.1.49
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","citrate synthase, mitochondrial",101249011,,KO:K01647,EC:2.3.3.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","citrate synthase, glyoxysomal",101260902,,KO:K01647,EC:2.3.3.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","citrate synthase 3, peroxisomal-like",101258079,,KO:K01647,EC:2.3.3.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",ATP-citrate synthase beta chain protein 2-like,101263147,,KO:K01648,EC:2.3.3.8
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",ATP-citrate synthase alpha chain protein 3,101261460,,KO:K01648,EC:2.3.3.8
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",ATP-citrate synthase alpha chain protein 2 isoform X3,101258745,,KO:K01648,EC:2.3.3.8
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",ATP-citrate synthase beta chain protein 2,101267503,,KO:K01648,EC:2.3.3.8
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",ATP-citrate synthase alpha chain protein 2,101246135,,KO:K01648,EC:2.3.3.8
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","aconitate hydratase, cytoplasmic",101248455,,KO:K01681,EC:4.2.1.3
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","aconitate hydratase, cytoplasmic",101254008,,KO:K01681,EC:4.2.1.3
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",isocitrate dehydrogenase [NADP],101268602,,KO:K00031,EC:1.1.1.42
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",isocitrate dehydrogenase [NADP],101255848,,KO:K00031,EC:1.1.1.42
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",isocitrate dehydrogenase [NADP] isoform X1,101248445,,KO:K00031,EC:1.1.1.42
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","isocitrate dehydrogenase [NAD] regulatory subunit 1, mitochondrial-like",101253647,,KO:K00030,EC:1.1.1.41
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",ICDH1|isocitrate dehydrogenase [NAD] regulatory subunit 1,101251730,,KO:K00030,EC:1.1.1.41
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","3-isopropylmalate dehydrogenase, chloroplastic",101246168,,KO:K00030,EC:1.1.1.41
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","3-isopropylmalate dehydrogenase, chloroplastic isoform X1",101246460,,KO:K00030,EC:1.1.1.41
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","2-oxoglutarate dehydrogenase, mitochondrial",101264112,,KO:K00164,EC:1.2.4.2
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","LOW QUALITY PROTEIN: 2-oxoglutarate dehydrogenase, mitochondrial",101259749,,KO:K00164,EC:1.2.4.2
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",Slalpha-kGDH|alpha - ketoglutarate dehydrogenase subunit E2,101258624,,KO:K00658,EC:2.3.1.61
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex 2, mitochondrial",101268590,,KO:K00658,EC:2.3.1.61
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyl dehydrogenase 2, chloroplastic",101245293,,KO:K00382,EC:1.8.1.4
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyl dehydrogenase 1, chloroplastic isoform X1",101246429,,KO:K00382,EC:1.8.1.4
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyl dehydrogenase, mitochondrial",101245444,,KO:K00382,EC:1.8.1.4
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",dihydrolipoamide dehydrogenase precursor,544237,,KO:K00382,EC:1.8.1.4
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","SCOA|succinate--CoA ligase [ADP-forming] subunit alpha-1, mitochondrial  [EC:6.2.1.5 6.2.1.4]",543860,,KO:K01899,
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","succinate--CoA ligase [ADP-forming] subunit alpha-2, mitochondrial  [EC:6.2.1.5 6.2.1.4]",543943,,KO:K01899,
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial  [EC:6.2.1.5 6.2.1.4]",543863,,KO:K01900,
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial",101256641,,KO:K00234,EC:1.3.5.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","succinate dehydrogenase [ubiquinone] iron-sulfur subunit 3, mitochondrial-like",101253277,,KO:K00235,EC:1.3.5.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","succinate dehydrogenase [ubiquinone] iron-sulfur subunit 3, mitochondrial-like",101252979,,KO:K00235,EC:1.3.5.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",succinate dehydrogenase,100736507,,KO:K00235,EC:1.3.5.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",sdh3|succinate dehydrogenase subunit 3,34678300,,KO:K00236,
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","fumarate hydratase 1, mitochondrial",101265278,,KO:K01679,EC:4.2.1.2
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","fumarate hydratase 1, mitochondrial isoform X1",101243791,,KO:K01679,EC:4.2.1.2
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",malate dehydrogenase,101253131,,KO:K00025,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",cMDH|cytosolic malate dehydrogenase,778330,,KO:K00025,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","malate dehydrogenase, glyoxysomal",101249428,,KO:K00026,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","malate dehydrogenase, chloroplastic",101258932,,KO:K00026,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","mMDH2|malate dehydrogenase, mitochondrial",101258530,,KO:K00026,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",mMDH1|mitochondrial malate dehydrogenase,778285,,KO:K00026,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",gMDH|glyoxisomal malate dehydrogenase,778286,,KO:K00026,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","malate dehydrogenase, chloroplastic",101248141,,KO:K00026,EC:1.1.1.37
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",phosphoenolpyruvate carboxykinase (ATP)-like,101252671,,KO:K01610,EC:4.1.1.49
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
",phosphoenolpyruvate carboxykinase,543812,,KO:K01610,EC:4.1.1.49
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit alpha, mitochondrial",101258551,,KO:K00161,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic",101256654,,KO:K00161,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit alpha-3, chloroplastic",101256355,,KO:K00161,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit alpha, mitochondrial",543639,,KO:K00161,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit beta-1, mitochondrial",101248181,,KO:K00162,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit beta-1, mitochondrial-like",101254693,,KO:K00162,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit beta-3, chloroplastic-like isoform X1",101252977,,KO:K00162,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit beta-1, mitochondrial",101266731,,KO:K00162,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","pyruvate dehydrogenase E1 component subunit beta-3, chloroplastic-like",101268205,,KO:K00162,EC:1.2.4.1
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyllysine-residue acetyltransferase component 1 of pyruvate dehydrogenase complex, mitochondrial isoform X2",101257033,,KO:K00627,EC:2.3.1.12
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyllysine-residue acetyltransferase component 5 of pyruvate dehydrogenase complex, chloroplastic",101264480,,KO:K00627,EC:2.3.1.12
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyllysine-residue acetyltransferase component 4 of pyruvate dehydrogenase complex, chloroplastic",101257857,,KO:K00627,EC:2.3.1.12
sly,ko00020,"path:sly00020	Citrate cycle (TCA cycle) - Solanum lycopersicum (tomato)
","dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial-like isoform X1",101244498,,KO:K00627,EC:2.3.1.12
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",GPI|glucose-6-phosphate isomerase,101262594,,KO:K01810,EC:5.3.1.9
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",GPI1|glucose-6-phosphate isomerase 1,543945,,KO:K01810,EC:5.3.1.9
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","glucose-6-phosphate 1-dehydrogenase 4, chloroplastic  [EC:1.1.1.363 1.1.1.49]",101258494,,KO:K00036,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","glucose-6-phosphate 1-dehydrogenase, cytoplasmic isoform  [EC:1.1.1.363 1.1.1.49]",101249507,,KO:K00036,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","glucose-6-phosphate 1-dehydrogenase, chloroplastic  [EC:1.1.1.363 1.1.1.49]",101253589,,KO:K00036,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","glucose-6-phosphate 1-dehydrogenase, chloroplastic  [EC:1.1.1.363 1.1.1.49]",101258470,,KO:K00036,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",probable 6-phosphogluconolactonase 2,101259276,,KO:K01057,EC:3.1.1.31
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","probable 6-phosphogluconolactonase 4, chloroplastic",101244165,,KO:K01057,EC:3.1.1.31
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",probable 6-phosphogluconolactonase 1,101264118,,KO:K01057,EC:3.1.1.31
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","probable 6-phosphogluconolactonase 4, chloroplastic",101263711,,KO:K01057,EC:3.1.1.31
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","probable 6-phosphogluconolactonase 4, chloroplastic isoform X2",101262229,,KO:K01057,EC:3.1.1.31
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","6-phosphogluconate dehydrogenase, decarboxylating 3  [EC:1.1.1.343 1.1.1.44]",101256373,,KO:K00033,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","6-phosphogluconate dehydrogenase, decarboxylating 2, chloroplastic  [EC:1.1.1.343 1.1.1.44]",101263001,,KO:K00033,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","6-phosphogluconate dehydrogenase, decarboxylating 3  [EC:1.1.1.343 1.1.1.44]",101247915,,KO:K00033,
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","ribulose-phosphate 3-epimerase, chloroplastic",101264109,,KO:K01783,EC:5.1.3.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","ribulose-phosphate 3-epimerase, cytoplasmic isoform",101262009,,KO:K01783,EC:5.1.3.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","transketolase, chloroplastic-like",101251315,,KO:K00615,EC:2.2.1.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","transketolase, chloroplastic",101245299,,KO:K00615,EC:2.2.1.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","transketolase, chloroplastic-like",101265735,,KO:K00615,EC:2.2.1.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",transaldolase ToTAL2,543811,,KO:K00616,EC:2.2.1.2
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",TAL|transaldolase,543623,,KO:K00616,EC:2.2.1.2
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","probable ribose-5-phosphate isomerase 3, chloroplastic",101264255,,KO:K01807,EC:5.3.1.6
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","probable ribose-5-phosphate isomerase 4, chloroplastic",101266787,,KO:K01807,EC:5.3.1.6
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",probable ribose-5-phosphate isomerase 2,101260137,,KO:K01807,EC:5.3.1.6
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",uncharacterized protein LOC101251203,101251203,,KO:K00852,EC:2.7.1.15
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","phosphoglucomutase, chloroplastic",101267287,,KO:K01835,EC:5.4.2.2
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","phosphoglucomutase, cytoplasmic",101267885,,KO:K01835,EC:5.4.2.2
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ribose-phosphate pyrophosphokinase 1 isoform X1,101263060,,KO:K00948,EC:2.7.6.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ribose-phosphate pyrophosphokinase 1-like,101244195,,KO:K00948,EC:2.7.6.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ribose-phosphate pyrophosphokinase 1,101262942,,KO:K00948,EC:2.7.6.1
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",SlALDH11A3a|NADP-dependent glyceraldehyde-3-phosphate dehydrogenase,101262732,,KO:K00131,EC:1.2.1.9
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",gluconokinase isoform X2,101247372,,KO:K00851,EC:2.7.1.12
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","SlFBA3|fructose-bisphosphate aldolase 1, chloroplastic",101250853,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","SlFBA1|fructose 1,6-bisphosphate aldolase 1",101246870,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",SlFBA2|fructose-bisphosphate aldolase,101249787,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","fructose-bisphosphate aldolase 3, chloroplastic",101264821,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","fructose-bisphosphate aldolase 1, chloroplastic-like",109118742,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","SlFBA6|fructose-bisphosphate aldolase, cytoplasmic isozyme 1",101243907,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","SlFBA8|fructose 1,6-bisphosphate aldolase",101262466,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","SlFBA7|fructose-1,6-bisphosphate aldolase",101266063,,KO:K01623,EC:4.1.2.13
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",uncharacterized protein LOC101253137,101253137,,KO:K03841,EC:3.1.3.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","fructose-1,6-bisphosphatase 1, chloroplastic",101260852,,KO:K03841,EC:3.1.3.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","fructose-1,6-bisphosphatase, cytosolic",101266629,,KO:K03841,EC:3.1.3.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","fructose-1,6-bisphosphatase, chloroplastic",101264273,,KO:K03841,EC:3.1.3.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","fructose-1,6-bisphosphatase, cytosolic",101262700,,KO:K03841,EC:3.1.3.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","ATP-dependent 6-phosphofructokinase 4, chloroplastic isoform X1",101266704,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ATP-dependent 6-phosphofructokinase 2,101253771,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","ATP-dependent 6-phosphofructokinase 5, chloroplastic-like",101245938,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ATP-dependent 6-phosphofructokinase 6-like isoform X1,101268752,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
","ATP-dependent 6-phosphofructokinase 5, chloroplastic",101268243,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ATP-dependent 6-phosphofructokinase 6,101245480,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ATP-dependent 6-phosphofructokinase 6-like,101259840,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",ATP-dependent 6-phosphofructokinase 6 isoform X1,101268121,,KO:K00850,EC:2.7.1.11
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha,101245455,,KO:K00895,EC:2.7.1.90
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit alpha-like,101246811,,KO:K00895,EC:2.7.1.90
sly,ko00030,"path:sly00030	Pentose phosphate pathway - Solanum lycopersicum (tomato)
",pyrophosphate--fructose 6-phosphate 1-phosphotransferase subunit beta-like,101243849,,KO:K00895,EC:2.7.1.90
